i_term_essT,i_term_chillTrfg,i_term_evapTrfg,i_term_condTrfg,i_term_Tcab,essQheat,essT,essTcool,essTcoolin,essTcoolout,essmdotcool,coolmdot,coolPpump,rfgPpump,rfgPcomp,chillmdotrfg,chillTcool,chillTcoolin,chillTcoolout,chillTw,chillTrfg,resTrfgout,chillTrfgout,radmdotcool,radmdotair,radTcool,radTcoolin,radTcoolout,radTw,radTair,radTairin,radTairout,plowrfg,phighrfg,evapmdotrfg,evapmdotair,evaphrfg,evaphrfgin,evaphrfgout,chillhrfg,chillhrfgout,mixhrfg,condhrfg,condhrfgin,condhrfgout,evapTrfg,evapTrfgin,evapTrfgout,evapTw,evapTair,evapTairout,evapPfanair,condTrfg,condTrfgin,condTrfgout,condTw,condTair,condTairout,condmdotair,resTrfg,reshrfg,cabTair,cabTairout,cabmdotair,cabTw,rfgNcomp
0.23194748721519176,2.5821305503754926,0.015204631248483378,0.2634351452739252,0.1164500190274704,0.0,294.95671026005465,294.587583072401,268.37198222789067,294.587583072401,0.0008905843181122308,0.0008905843181122308,0.6768440817652954,0.0,2517.727699933609,0.000954474754813318,268.3644978764345,294.9373771808401,268.3644978764345,263.78768778510255,263.07372753976694,0.0,266.0745943662532,0.0008905843181122308,0.0001,294.9373771808401,294.587583072401,294.9373771808401,294.97380211248316,295.0605824726996,308.0,282.1211649453992,200000.0,1400000.0,0.015204631403865432,0.1164500190274704,320377.0037239559,245576.99233196094,395177.01511595084,320377.3724208794,395177.7525097978,395177.0586718137,347357.5002310499,426949.06000471616,267765.94045738364,263.07372753976694,263.073727539767,266.073728500285,263.4529682805076,280.5188016138382,280.5188016138382,194.08336504578403,325.57235906833,327.67653389201945,320.68882650526444,325.0022584723486,312.17386341168293,316.34772682336586,0.27496735776135484,263.07372753976694,267566.0284598412,298.0,0.0,0.1164500190274704,308.0,2.582265765587348
