i_term_essT,i_term_chillTrfg,i_term_evapTrfg,i_term_condTrfg,i_term_Tcab,essQheat,essT,essTcool,essTcoolin,essTcoolout,essmdotcool,coolmdot,coolPpump,rfgPpump,rfgPcomp,chillmdotrfg,chillTcool,chillTcoolin,chillTcoolout,chillTw,chillTrfg,resTrfgout,chillTrfgout,radmdotcool,radmdotair,radTcool,radTcoolin,radTcoolout,radTw,radTair,radTairin,radTairout,plowrfg,phighrfg,evapmdotrfg,evapmdotair,evaphrfg,evaphrfgin,evaphrfgout,chillhrfg,chillhrfgout,mixhrfg,condhrfg,condhrfgin,condhrfgout,evapTrfg,evapTrfgin,evapTrfgout,evapTw,evapTair,evapTairout,evapPfanair,condTrfg,condTrfgin,condTrfgout,condTw,condTair,condTairout,condmdotair,resTrfg,reshrfg,cabTair,cabTairout,cabmdotair,cabTw,rfgNcomp
0.20087283934388164,0.6588066919425832,11.7073823864366,0.017053975921172075,191.55849050527382,0.0,298.0013529411284,297.0889712139945,285.72704154078815,297.0889712139945,0.011593194266821493,0.011593194266821493,8.810827642784334,0.0,907.568809623298,0.004114261983669895,285.7104501855416,297.09273022960275,285.7104501855416,266.14964754588686,263.07372753976694,0.0,266.0600236848619,0.011593194266821493,0.0001,297.09273022960275,297.0889712139945,297.09273022960275,297.14070827644576,297.21305273609573,308.0,286.4261054721914,200000.0,1400000.0,0.0,0.0,320539.7906945901,245572.36658680893,395507.2148023712,320368.85513571993,395165.34368463093,395165.34368463093,342614.45229321916,417605.0001296207,267623.9044568176,263.07372753976694,263.07372753976694,266.46150489031857,263.07372753976694,263.07372753976694,263.07372753976694,0.0,325.57235906833,325.57235906833,320.596748682221,325.4335932138721,322.31227837193205,336.62455674386416,0.019510344800008277,263.07372753976694,267556.88785518147,366.26333181331245,0.0,0.0,308.0,0.657469402500475
