i_term_essT,i_term_chillTrfg,i_term_evapTrfg,i_term_condTrfg,i_term_Tcab,essQheat,essT,essTcool,essTcoolin,essTcoolout,essmdotcool,coolmdot,coolPpump,rfgPpump,rfgPcomp,chillmdotrfg,chillTcool,chillTcoolin,chillTcoolout,chillTw,chillTrfg,resTrfgout,chillTrfgout,radmdotcool,radmdotair,radTcool,radTcoolin,radTcoolout,radTw,radTair,radTairin,radTairout,plowrfg,phighrfg,evapmdotrfg,evapmdotair,evaphrfg,evaphrfgin,evaphrfgout,chillhrfg,chillhrfgout,mixhrfg,condhrfg,condhrfgin,condhrfgout,evapTrfg,evapTrfgin,evapTrfgout,evapTw,evapTair,evapTairout,evapPfanair,condTrfg,condTrfgin,condTrfgout,condTw,condTair,condTairout,condmdotair,resTrfg,reshrfg,cabTair,cabTairout,cabmdotair,cabTw,rfgNcomp
0.48242113397597663,2.6187354584764546,0.015212747123521135,0.29588046467196943,0.1164500190274704,0.0,294.9078399345652,294.6938539140649,269.46319063403405,294.6938539140649,0.0012200762681987244,0.0012200762681987244,0.9272579638310305,0.0,2546.838714215338,0.001169414525602673,269.4553893171625,294.75384690805583,269.4553893171625,263.94855001866495,263.07372753976694,0.0,266.0657695409123,0.0012200762681987244,0.0001,294.75384690805583,294.6938539140649,294.75384690805583,294.7822704052919,294.87032674724037,308.0,281.7406534944808,200000.0,1400000.0,0.015212916778611325,0.1164500190274704,320393.75845792313,245610.48814757756,395177.0287682687,320390.36259409826,395170.23704061896,395176.543956625,347333.32067467965,427019.16762497823,267647.47372438107,263.07372753976694,263.07372753976694,266.07374453116745,263.4529682805076,280.5188016138382,280.5188016138382,194.08336504578403,325.57235906833,327.73275537853505,320.6120309681183,324.99069038148434,311.90360734026376,315.8072146805275,0.29993023796019097,263.07372753976694,267626.0886732655,298.0,0.0,0.1164500190274704,308.0,2.617937704720215
