i_term_essT,i_term_chillTrfg,i_term_evapTrfg,i_term_condTrfg,i_term_Tcab,essQheat,essT,essTcool,essTcoolin,essTcoolout,essmdotcool,coolmdot,coolPpump,rfgPpump,rfgPcomp,chillmdotrfg,chillTcool,chillTcoolin,chillTcoolout,chillTw,chillTrfg,resTrfgout,chillTrfgout,radmdotcool,radmdotair,radTcool,radTcoolin,radTcoolout,radTw,radTair,radTairin,radTairout,plowrfg,phighrfg,evapmdotrfg,evapmdotair,evaphrfg,evaphrfgin,evaphrfgout,chillhrfg,chillhrfgout,mixhrfg,condhrfg,condhrfgin,condhrfgout,evapTrfg,evapTrfgin,evapTrfgout,evapTw,evapTair,evapTairout,evapPfanair,condTrfg,condTrfgin,condTrfgout,condTw,condTair,condTairout,condmdotair,resTrfg,reshrfg,cabTair,cabTairout,cabmdotair,cabTw,rfgNcomp
0.3493474334339358,2.8489186471463768,0.015217498549878954,0.39963646379864615,0.1164500190274704,0.0,294.95160210563046,294.082565583216,277.6902841675115,294.082565583216,0.006027587541865492,0.006027587541865492,4.580966531817774,0.0,2734.865858905358,0.0026154556557491885,277.68717271003356,294.3573013488924,277.68717271003356,265.0298139964117,263.07372753976694,0.0,266.081868992813,0.006027587541865492,0.0001,294.3573013488924,294.082565583216,294.3573013488924,294.4118405793289,294.5023647199405,308.0,281.00472943988103,200000.0,1400000.0,0.015217734034799335,0.1164500190274704,320473.6471261964,245770.25972220255,395177.0345301903,320477.1037377293,395183.94775325607,395178.04843901313,347905.2373037407,427457.9137170047,268352.5608904767,263.07372753976694,263.07372753976694,266.0737512969554,263.4529682805076,280.5188016138382,280.5188016138382,194.08336504578403,325.57235906833,328.0852951399753,321.0686526181797,324.9444206299099,310.81477790693083,313.62955581386166,0.449090277130813,263.07372753976694,267917.7096500165,298.0,0.0,0.1164500190274704,308.0,2.849788520288672
