i_term_essT,i_term_chillTrfg,i_term_evapTrfg,i_term_condTrfg,i_term_Tcab,essQheat,essT,essTcool,essTcoolin,essTcoolout,essmdotcool,coolmdot,coolPpump,rfgPpump,rfgPcomp,chillmdotrfg,chillTcool,chillTcoolin,chillTcoolout,chillTw,chillTrfg,resTrfgout,chillTrfgout,radmdotcool,radmdotair,radTcool,radTcoolin,radTcoolout,radTw,radTair,radTairin,radTairout,plowrfg,phighrfg,evapmdotrfg,evapmdotair,evaphrfg,evaphrfgin,evaphrfgout,chillhrfg,chillhrfgout,mixhrfg,condhrfg,condhrfgin,condhrfgout,evapTrfg,evapTrfgin,evapTrfgout,evapTw,evapTair,evapTairout,evapPfanair,condTrfg,condTrfgin,condTrfgout,condTw,condTair,condTairout,condmdotair,resTrfg,reshrfg,cabTair,cabTairout,cabmdotair,cabTw,rfgNcomp
0.06861551364906303,2.8512850439028377,0.015223748737293003,0.35884241345787754,0.1164500190274704,0.0,297.9956221614767,297.31122586272784,277.23680808000427,297.31122586272784,0.002631179855864812,0.002631179855864812,1.9996966904572573,0.0,3135.7123741412333,0.002605887382011819,277.21183484458487,297.36570939752494,277.21183484458487,265.02109707686367,263.07372753976694,0.0,266.0533800896538,0.002631179855864812,0.0001,297.36570939752494,297.31122586272784,297.36570939752494,297.40198824682915,297.47259206272844,308.0,286.9451841254569,200000.0,1400000.0,0.015224208211561271,0.1164500190274704,320486.89636659116,245796.73832939746,395177.05440378486,320478.2120456358,395159.68576187413,395174.515958348,345790.1931119426,423322.44613559707,268257.94008828816,263.07372753976694,263.0737275397669,266.0737746330122,263.4529682805076,280.5188016138382,280.5188016138382,194.08336504578403,325.57235906833,325.57235906833,321.0074379451019,324.95583054867916,311.0837965525631,314.16759310512623,0.40243824597940997,263.07372753976694,267965.3143051962,298.0,0.0,0.1164500190274704,308.0,2.8492940758177587
